"","names","x","Ind.SNP","PC","Trait"
"427","sum",57.36669807181,"C106","NOPC","CmD_BI_mm "
"428","median",0.578079923622974,"C106","NOPC","CmD_BI_mm "
"429","mean",0.5736669807181,"C106","NOPC","CmD_BI_mm "
"430","SE.mean",0.00263419626361919,"C106","NOPC","CmD_BI_mm "
"431","CI.mean.0.95",0.00522681688007879,"C106","NOPC","CmD_BI_mm "
"432","var",0.000693898995526529,"C106","NOPC","CmD_BI_mm "
"433","std.dev",0.0263419626361919,"C106","NOPC","CmD_BI_mm "
"434","coef.var",0.0459185616770513,"C106","NOPC","CmD_BI_mm "
"435","nbr.val",100,"C106","NOPC","CmD_LI_mm "
"436","nbr.null",0,"C106","NOPC","CmD_LI_mm "
"437","nbr.na",0,"C106","NOPC","CmD_LI_mm "
"438","min",0.416142712107518,"C106","NOPC","CmD_LI_mm "
"439","max",0.560707582480007,"C106","NOPC","CmD_LI_mm "
"440","range",0.144564870372489,"C106","NOPC","CmD_LI_mm "
"441","sum",51.0157464107683,"C106","NOPC","CmD_LI_mm "
"442","median",0.514338765780933,"C106","NOPC","CmD_LI_mm "
"443","mean",0.510157464107683,"C106","NOPC","CmD_LI_mm "
"444","SE.mean",0.0028428230695437,"C106","NOPC","CmD_LI_mm "
"445","CI.mean.0.95",0.00564077772494953,"C106","NOPC","CmD_LI_mm "
"446","var",0.000808164300472985,"C106","NOPC","CmD_LI_mm "
"447","std.dev",0.028428230695437,"C106","NOPC","CmD_LI_mm "
"448","coef.var",0.0557244237230966,"C106","NOPC","CmD_LI_mm "
"449","nbr.val",100,"C106","NOPC","CmN. "
"450","nbr.null",0,"C106","NOPC","CmN. "
"451","nbr.na",0,"C106","NOPC","CmN. "
"452","min",0.374697807486028,"C106","NOPC","CmN. "
"453","max",0.633733757749007,"C106","NOPC","CmN. "
"454","range",0.259035950262979,"C106","NOPC","CmN. "
"455","sum",54.2120989217594,"C106","NOPC","CmN. "
"456","median",0.552264045307296,"C106","NOPC","CmN. "
"457","mean",0.542120989217594,"C106","NOPC","CmN. "
"458","SE.mean",0.00432697882242692,"C106","NOPC","CmN. "
"459","CI.mean.0.95",0.00858566472861493,"C106","NOPC","CmN. "
"460","var",0.00187227457297311,"C106","NOPC","CmN. "
"461","std.dev",0.0432697882242692,"C106","NOPC","CmN. "
"462","coef.var",0.0798157405539998,"C106","NOPC","CmN. "
"463","nbr.val",100,"C106","NOPC","Cml_cm "
"464","nbr.null",0,"C106","NOPC","Cml_cm "
"465","nbr.na",0,"C106","NOPC","Cml_cm "
"466","min",0.475057295969836,"C106","NOPC","Cml_cm "
"467","max",0.605668693162531,"C106","NOPC","Cml_cm "
"468","range",0.130611397192695,"C106","NOPC","Cml_cm "
"469","sum",56.1415413701262,"C106","NOPC","Cml_cm "
"470","median",0.566218088072606,"C106","NOPC","Cml_cm "
"471","mean",0.561415413701262,"C106","NOPC","Cml_cm "
"472","SE.mean",0.00258123216648946,"C106","NOPC","Cml_cm "
"473","CI.mean.0.95",0.00512172462072853,"C106","NOPC","Cml_cm "
"474","var",0.000666275949731989,"C106","NOPC","Cml_cm "
"475","std.dev",0.0258123216648946,"C106","NOPC","Cml_cm "
"476","coef.var",0.0459772229884479,"C106","NOPC","Cml_cm "
"477","nbr.val",100,"C106","NOPC","FD "
"478","nbr.null",0,"C106","NOPC","FD "
"479","nbr.na",0,"C106","NOPC","FD "
"480","min",0.355792557297338,"C106","NOPC","FD "
"481","max",0.45490785022159,"C106","NOPC","FD "
"482","range",0.099115292924252,"C106","NOPC","FD "
"483","sum",40.3991329959623,"C106","NOPC","FD "
"484","median",0.405344873946739,"C106","NOPC","FD "
"485","mean",0.403991329959623,"C106","NOPC","FD "
"486","SE.mean",0.00205849062602401,"C106","NOPC","FD "
"487","CI.mean.0.95",0.00408449199483858,"C106","NOPC","FD "
"488","var",0.000423738365742873,"C106","NOPC","FD "
"489","std.dev",0.0205849062602401,"C106","NOPC","FD "
"490","coef.var",0.0509538317624229,"C106","NOPC","FD "
"491","nbr.val",100,"C106","NOPC","GS "
"492","nbr.null",0,"C106","NOPC","GS "
"493","nbr.na",0,"C106","NOPC","GS "
"494","min",-0.143868453130004,"C106","NOPC","GS "
"495","max",-0.0109423872619797,"C106","NOPC","GS "
"496","range",0.132926065868024,"C106","NOPC","GS "
"497","sum",-2.44581073554495,"C106","NOPC","GS "
"498","median",-0.0188026842349637,"C106","NOPC","GS "
"499","mean",-0.0244581073554495,"C106","NOPC","GS "
"500","SE.mean",0.00255387131982267,"C106","NOPC","GS "
"501","CI.mean.0.95",0.00506743476496252,"C106","NOPC","GS "
"502","var",0.000652225871821278,"C106","NOPC","GS "
"503","std.dev",0.0255387131982267,"C106","NOPC","GS "
"504","coef.var",-1.04418190774424,"C106","NOPC","GS "
"505","nbr.val",100,"C106","NOPC","Lg "
"506","nbr.null",0,"C106","NOPC","Lg "
"507","nbr.na",0,"C106","NOPC","Lg "
"508","min",0.0756441429812657,"C106","NOPC","Lg "
"509","max",0.33524966277324,"C106","NOPC","Lg "
"510","range",0.259605519791974,"C106","NOPC","Lg "
"511","sum",23.4091998966734,"C106","NOPC","Lg "
"512","median",0.241878262695365,"C106","NOPC","Lg "
"513","mean",0.234091998966734,"C106","NOPC","Lg "
"514","SE.mean",0.00402646639050704,"C106","NOPC","Lg "
"515","CI.mean.0.95",0.00798938286703705,"C106","NOPC","Lg "
"516","var",0.00162124315938828,"C106","NOPC","Lg "
"517","std.dev",0.0402646639050704,"C106","NOPC","Lg "
"518","coef.var",0.172003588686482,"C106","NOPC","Lg "
"519","nbr.val",100,"C106","NOPC","SDW_kg "
"520","nbr.null",0,"C106","NOPC","SDW_kg "
"521","nbr.na",0,"C106","NOPC","SDW_kg "
"522","min",0.368310430736609,"C106","NOPC","SDW_kg "
"523","max",0.522112202045049,"C106","NOPC","SDW_kg "
"524","range",0.15380177130844,"C106","NOPC","SDW_kg "
"525","sum",46.523401847532,"C106","NOPC","SDW_kg "
"526","median",0.467498247415447,"C106","NOPC","SDW_kg "
"527","mean",0.46523401847532,"C106","NOPC","SDW_kg "
"528","SE.mean",0.00283545177460742,"C106","NOPC","SDW_kg "
"529","CI.mean.0.95",0.00562615147658183,"C106","NOPC","SDW_kg "
"530","var",0.000803978676612436,"C106","NOPC","SDW_kg "
"531","std.dev",0.0283545177460742,"C106","NOPC","SDW_kg "
"532","coef.var",0.0609467851018257,"C106","NOPC","SDW_kg "
"533","nbr.val",100,"C106","NOPC","SRD "
"534","nbr.null",0,"C106","NOPC","SRD "
"535","nbr.na",0,"C106","NOPC","SRD "
"536","min",-0.0303913758991792,"C106","NOPC","SRD "
"537","max",0.220944489491411,"C106","NOPC","SRD "
"538","range",0.25133586539059,"C106","NOPC","SRD "
"539","sum",14.2587967968242,"C106","NOPC","SRD "
"540","median",0.146462206806512,"C106","NOPC","SRD "
"541","mean",0.142587967968242,"C106","NOPC","SRD "
"542","SE.mean",0.00402689524931555,"C106","NOPC","SRD "
"543","CI.mean.0.95",0.00799023381595473,"C106","NOPC","SRD "
"544","var",0.00162158853489601,"C106","NOPC","SRD "
"545","std.dev",0.0402689524931555,"C106","NOPC","SRD "
"546","coef.var",0.282414800259475,"C106","NOPC","SRD "
"547","nbr.val",100,"C106","NOPC","Yld "
"548","nbr.null",0,"C106","NOPC","Yld "
"549","nbr.na",0,"C106","NOPC","Yld "
"550","min",0.383499754756691,"C106","NOPC","Yld "
"551","max",0.552464697302837,"C106","NOPC","Yld "
"552","range",0.168964942546146,"C106","NOPC","Yld "
"553","sum",48.8394280597194,"C106","NOPC","Yld "
"554","median",0.489920432062753,"C106","NOPC","Yld "
"555","mean",0.488394280597194,"C106","NOPC","Yld "
"556","SE.mean",0.00292573937140816,"C106","NOPC","Yld "
"557","CI.mean.0.95",0.00580530165667185,"C106","NOPC","Yld "
"558","var",0.00085599508694078,"C106","NOPC","Yld "
"559","std.dev",0.0292573937140816,"C106","NOPC","Yld "
"560","coef.var",0.0599052750542175,"C106","NOPC","Yld "
"561","nbr.val",100,"C106","NOPC","Yld_1 "
"562","nbr.null",0,"C106","NOPC","Yld_1 "
"563","nbr.na",0,"C106","NOPC","Yld_1 "
"564","min",0.419505537257445,"C106","NOPC","Yld_1 "
"565","max",0.580812801783792,"C106","NOPC","Yld_1 "
"566","range",0.161307264526347,"C106","NOPC","Yld_1 "
"567","sum",49.3682951420975,"C106","NOPC","Yld_1 "
"568","median",0.492071640351938,"C106","NOPC","Yld_1 "
"569","mean",0.493682951420975,"C106","NOPC","Yld_1 "
"570","SE.mean",0.00271484089273427,"C106","NOPC","Yld_1 "
"571","CI.mean.0.95",0.00538683332022334,"C106","NOPC","Yld_1 "
"572","var",0.000737036107286221,"C106","NOPC","Yld_1 "
"573","std.dev",0.0271484089273427,"C106","NOPC","Yld_1 "
"574","coef.var",0.0549915869065379,"C106","NOPC","Yld_1 "
"575","nbr.val",100,"C106","NOPC","Yld_kg "
"576","nbr.null",0,"C106","NOPC","Yld_kg "
"577","nbr.na",0,"C106","NOPC","Yld_kg "
"578","min",0.370070682545156,"C106","NOPC","Yld_kg "
"579","max",0.540754688466046,"C106","NOPC","Yld_kg "
"580","range",0.17068400592089,"C106","NOPC","Yld_kg "
"581","sum",49.5915765251283,"C106","NOPC","Yld_kg "
"582","median",0.500210896510342,"C106","NOPC","Yld_kg "
"583","mean",0.495915765251283,"C106","NOPC","Yld_kg "
"584","SE.mean",0.00303661483274776,"C106","NOPC","Yld_kg "
"585","CI.mean.0.95",0.00602530262657686,"C106","NOPC","Yld_kg "
"586","var",0.00092210296424637,"C106","NOPC","Yld_kg "
"587","std.dev",0.0303661483274776,"C106","NOPC","Yld_kg "
"588","coef.var",0.0612324722366729,"C106","NOPC","Yld_kg "
"589","nbr.val",100,"C106","NOPC","mc "
"590","nbr.null",0,"C106","NOPC","mc "
"591","nbr.na",0,"C106","NOPC","mc "
"592","min",0.115922073698985,"C106","NOPC","mc "
"593","max",0.263342741444527,"C106","NOPC","mc "
"594","range",0.147420667745542,"C106","NOPC","mc "
"595","sum",19.5095885550484,"C106","NOPC","mc "
"596","median",0.196255151615761,"C106","NOPC","mc "
"597","mean",0.195095885550484,"C106","NOPC","mc "
"598","SE.mean",0.00353415414901805,"C106","NOPC","mc "
"599","CI.mean.0.95",0.00701252857200108,"C106","NOPC","mc "
"600","var",0.00124902455490215,"C106","NOPC","mc "
"601","std.dev",0.0353415414901805,"C106","NOPC","mc "
"602","coef.var",0.18114959928786,"C106","NOPC","mc "
"603","nbr.val",100,"C106","PC1","ADD "
"604","nbr.null",0,"C106","PC1","ADD "
"605","nbr.na",0,"C106","PC1","ADD "
"606","min",0.337780147705061,"C106","PC1","ADD "
"607","max",0.453837244602068,"C106","PC1","ADD "
"608","range",0.116057096897007,"C106","PC1","ADD "
"609","sum",40.0203278723233,"C106","PC1","ADD "
"610","median",0.40254722633477,"C106","PC1","ADD "
"611","mean",0.400203278723233,"C106","PC1","ADD "
"612","SE.mean",0.00252741066062475,"C106","PC1","ADD "
"613","CI.mean.0.95",0.00501493107643185,"C106","PC1","ADD "
"614","var",0.000638780464743962,"C106","PC1","ADD "
"615","std.dev",0.0252741066062475,"C106","PC1","ADD "
"616","coef.var",0.0631531722750482,"C106","PC1","ADD "
"617","nbr.val",100,"C106","PC1","AIL "
"618","nbr.null",0,"C106","PC1","AIL "
"619","nbr.na",0,"C106","PC1","AIL "
"620","min",0.216048522333053,"C106","PC1","AIL "
"621","max",0.438443018379788,"C106","PC1","AIL "
"622","range",0.222394496046735,"C106","PC1","AIL "
"623","sum",29.5446341106295,"C106","PC1","AIL "
"624","median",0.290031771157263,"C106","PC1","AIL "
"625","mean",0.295446341106295,"C106","PC1","AIL "
"626","SE.mean",0.00396443497288459,"C106","PC1","AIL "
"627","CI.mean.0.95",0.00786629907665965,"C106","PC1","AIL "
"628","var",0.00157167446542305,"C106","PC1","AIL "
"629","std.dev",0.0396443497288459,"C106","PC1","AIL "
"630","coef.var",0.134184602118944,"C106","PC1","AIL "
"631","nbr.val",100,"C106","PC1","Bcirc_cm "
"632","nbr.null",0,"C106","PC1","Bcirc_cm "
"633","nbr.na",0,"C106","PC1","Bcirc_cm "
"634","min",0.198004071525242,"C106","PC1","Bcirc_cm "
"635","max",0.342169858384876,"C106","PC1","Bcirc_cm "
"636","range",0.144165786859634,"C106","PC1","Bcirc_cm "
"637","sum",27.8946873654594,"C106","PC1","Bcirc_cm "
"638","median",0.276900914830903,"C106","PC1","Bcirc_cm "
"639","mean",0.278946873654594,"C106","PC1","Bcirc_cm "
"640","SE.mean",0.00290460944284861,"C106","PC1","Bcirc_cm "
"641","CI.mean.0.95",0.0057633752942382,"C106","PC1","Bcirc_cm "
"642","var",0.000843675601548533,"C106","PC1","Bcirc_cm "
"643","std.dev",0.0290460944284861,"C106","PC1","Bcirc_cm "
"644","coef.var",0.104127693018895,"C106","PC1","Bcirc_cm "
"645","nbr.val",100,"C106","PC1","CCirc_cm "
"646","nbr.null",0,"C106","PC1","CCirc_cm "
"647","nbr.na",0,"C106","PC1","CCirc_cm "
"648","min",0.0921521481619659,"C106","PC1","CCirc_cm "
"649","max",0.290743423726914,"C106","PC1","CCirc_cm "
"650","range",0.198591275564948,"C106","PC1","CCirc_cm "
"651","sum",22.1176537141162,"C106","PC1","CCirc_cm "
"652","median",0.225674064601574,"C106","PC1","CCirc_cm "
"653","mean",0.221176537141162,"C106","PC1","CCirc_cm "
"654","SE.mean",0.00375000960059981,"C106","PC1","CCirc_cm "
"655","CI.mean.0.95",0.00744083261812195,"C106","PC1","CCirc_cm "
"656","var",0.00140625720045907,"C106","PC1","CCirc_cm "
"657","std.dev",0.0375000960059981,"C106","PC1","CCirc_cm "
"658","coef.var",0.169548255392317,"C106","PC1","CCirc_cm "
"659","nbr.val",100,"C106","PC1","CmDW.V "
"660","nbr.null",0,"C106","PC1","CmDW.V "
"661","nbr.na",0,"C106","PC1","CmDW.V "
"662","min",0.382249712032741,"C106","PC1","CmDW.V "
"663","max",0.551287062407469,"C106","PC1","CmDW.V "
"664","range",0.169037350374728,"C106","PC1","CmDW.V "
"665","sum",50.2712504149711,"C106","PC1","CmDW.V "
"666","median",0.509087343262041,"C106","PC1","CmDW.V "
"667","mean",0.502712504149711,"C106","PC1","CmDW.V "
"668","SE.mean",0.00336664139179533,"C106","PC1","CmDW.V "
"669","CI.mean.0.95",0.00668014691951279,"C106","PC1","CmDW.V "
"670","var",0.00113342742609496,"C106","PC1","CmDW.V "
"671","std.dev",0.0336664139179534,"C106","PC1","CmDW.V "
"672","coef.var",0.0669695176468642,"C106","PC1","CmDW.V "
"673","nbr.val",100,"C106","PC1","CmDW_g "
"674","nbr.null",0,"C106","PC1","CmDW_g "
"675","nbr.na",0,"C106","PC1","CmDW_g "
"676","min",0.382673284054536,"C106","PC1","CmDW_g "
"677","max",0.577915785679782,"C106","PC1","CmDW_g "
"678","range",0.195242501625246,"C106","PC1","CmDW_g "
"679","sum",51.1546964568578,"C106","PC1","CmDW_g "
"680","median",0.518891497951688,"C106","PC1","CmDW_g "
"681","mean",0.511546964568578,"C106","PC1","CmDW_g "
"682","SE.mean",0.00369528086313226,"C106","PC1","CmDW_g "
"683","CI.mean.0.95",0.00733223892949991,"C106","PC1","CmDW_g "
"684","var",0.00136551006574315,"C106","PC1","CmDW_g "
"685","std.dev",0.0369528086313226,"C106","PC1","CmDW_g "
"686","coef.var",0.0722373725010515,"C106","PC1","CmDW_g "
"687","nbr.val",100,"C106","PC1","CmD_BI_mm "
"688","nbr.null",0,"C106","PC1","CmD_BI_mm "
"689","nbr.na",0,"C106","PC1","CmD_BI_mm "
"690","min",0.426471884625522,"C106","PC1","CmD_BI_mm "
"691","max",0.597659555654758,"C106","PC1","CmD_BI_mm "
"692","range",0.171187671029236,"C106","PC1","CmD_BI_mm "
"693","sum",54.5131819196226,"C106","PC1","CmD_BI_mm "
"694","median",0.55149900270889,"C106","PC1","CmD_BI_mm "
"695","mean",0.545131819196226,"C106","PC1","CmD_BI_mm "
"696","SE.mean",0.00297362693466554,"C106","PC1","CmD_BI_mm "
"697","CI.mean.0.95",0.00590032097145733,"C106","PC1","CmD_BI_mm "
"698","var",0.00088424571465684,"C106","PC1","CmD_BI_mm "
"699","std.dev",0.0297362693466554,"C106","PC1","CmD_BI_mm "
"700","coef.var",0.0545487683887181,"C106","PC1","CmD_BI_mm "
"701","nbr.val",100,"C106","PC1","CmD_LI_mm "
"702","nbr.null",0,"C106","PC1","CmD_LI_mm "
"703","nbr.na",0,"C106","PC1","CmD_LI_mm "
"704","min",0.267858760045577,"C106","PC1","CmD_LI_mm "
"705","max",0.466967125033474,"C106","PC1","CmD_LI_mm "
"706","range",0.199108364987897,"C106","PC1","CmD_LI_mm "
"707","sum",39.8465303106121,"C106","PC1","CmD_LI_mm "
"708","median",0.408082957749351,"C106","PC1","CmD_LI_mm "
"709","mean",0.398465303106121,"C106","PC1","CmD_LI_mm "
"710","SE.mean",0.00437976264980963,"C106","PC1","CmD_LI_mm "
"711","CI.mean.0.95",0.0086903992936773,"C106","PC1","CmD_LI_mm "
"712","var",0.00191823208686674,"C106","PC1","CmD_LI_mm "
"713","std.dev",0.0437976264980963,"C106","PC1","CmD_LI_mm "
"714","coef.var",0.109915784778962,"C106","PC1","CmD_LI_mm "
"715","nbr.val",100,"C106","PC1","CmN. "
"716","nbr.null",0,"C106","PC1","CmN. "
"717","nbr.na",0,"C106","PC1","CmN. "
"718","min",0.345370202650264,"C106","PC1","CmN. "
"719","max",0.584585824115061,"C106","PC1","CmN. "
"720","range",0.239215621464797,"C106","PC1","CmN. "
"721","sum",51.4293607202476,"C106","PC1","CmN. "
"722","median",0.520598966287421,"C106","PC1","CmN. "
"723","mean",0.514293607202476,"C106","PC1","CmN. "
"724","SE.mean",0.00442487012097005,"C106","PC1","CmN. "
"725","CI.mean.0.95",0.00877990230259701,"C106","PC1","CmN. "
"726","var",0.00195794755874535,"C106","PC1","CmN. "
"727","std.dev",0.0442487012097005,"C106","PC1","CmN. "
"728","coef.var",0.086037820789555,"C106","PC1","CmN. "
"729","nbr.val",100,"C106","PC1","Cml_cm "
"730","nbr.null",0,"C106","PC1","Cml_cm "
"731","nbr.na",0,"C106","PC1","Cml_cm "
"732","min",0.32555102334739,"C106","PC1","Cml_cm "
"733","max",0.534655658400883,"C106","PC1","Cml_cm "
"734","range",0.209104635053493,"C106","PC1","Cml_cm "
"735","sum",48.4636220691805,"C106","PC1","Cml_cm "
"736","median",0.496846303812027,"C106","PC1","Cml_cm "
"737","mean",0.484636220691805,"C106","PC1","Cml_cm "
"738","SE.mean",0.00429800224663508,"C106","PC1","Cml_cm "
"739","CI.mean.0.95",0.00852816891572982,"C106","PC1","Cml_cm "
"740","var",0.00184728233120802,"C106","PC1","Cml_cm "
"741","std.dev",0.0429800224663508,"C106","PC1","Cml_cm "
"742","coef.var",0.0886851222242489,"C106","PC1","Cml_cm "
"743","nbr.val",100,"C106","PC1","FD "
"744","nbr.null",0,"C106","PC1","FD "
"745","nbr.na",0,"C106","PC1","FD "
"746","min",0.263608232804687,"C106","PC1","FD "
"747","max",0.445460232972447,"C106","PC1","FD "
"748","range",0.18185200016776,"C106","PC1","FD "
"749","sum",33.3187304388869,"C106","PC1","FD "
"750","median",0.331542952817768,"C106","PC1","FD "
"751","mean",0.333187304388869,"C106","PC1","FD "
"752","SE.mean",0.00283920508076336,"C106","PC1","FD "
"753","CI.mean.0.95",0.00563359885028094,"C106","PC1","FD "
"754","var",0.000806108549063247,"C106","PC1","FD "
"755","std.dev",0.0283920508076336,"C106","PC1","FD "
"756","coef.var",0.0852134833279743,"C106","PC1","FD "
"757","nbr.val",100,"C106","PC1","GS "
"758","nbr.null",0,"C106","PC1","GS "
"759","nbr.na",0,"C106","PC1","GS "
"760","min",-0.681197489670085,"C106","PC1","GS "
"761","max",-0.0934550084189337,"C106","PC1","GS "
"762","range",0.587742481251151,"C106","PC1","GS "
"763","sum",-41.5375221365005,"C106","PC1","GS "
"764","median",-0.421063349657401,"C106","PC1","GS "
"765","mean",-0.415375221365005,"C106","PC1","GS "
"766","SE.mean",0.0111686804908717,"C106","PC1","GS "
"767","CI.mean.0.95",0.0221610851568401,"C106","PC1","GS "
"768","var",0.0124739423907178,"C106","PC1","GS "
"769","std.dev",0.111686804908717,"C106","PC1","GS "
"770","coef.var",-0.268881722269547,"C106","PC1","GS "
"771","nbr.val",100,"C106","PC1","Lg "
"772","nbr.null",0,"C106","PC1","Lg "
"773","nbr.na",0,"C106","PC1","Lg "
"774","min",0.0415747231873838,"C106","PC1","Lg "
"775","max",0.253864192263276,"C106","PC1","Lg "
"776","range",0.212289469075892,"C106","PC1","Lg "
"777","sum",14.6299797629136,"C106","PC1","Lg "
"778","median",0.151006400863052,"C106","PC1","Lg "
"779","mean",0.146299797629136,"C106","PC1","Lg "
"780","SE.mean",0.00407733687021022,"C106","PC1","Lg "
"781","CI.mean.0.95",0.00809032093519943,"C106","PC1","Lg "
"782","var",0.00166246759531757,"C106","PC1","Lg "
"783","std.dev",0.0407733687021022,"C106","PC1","Lg "
"784","coef.var",0.278697369120503,"C106","PC1","Lg "
"785","nbr.val",100,"C106","PC1","SDW_kg "
"786","nbr.null",0,"C106","PC1","SDW_kg "
"787","nbr.na",0,"C106","PC1","SDW_kg "
"788","min",0.14048716463997,"C106","PC1","SDW_kg "
"789","max",0.371642563503399,"C106","PC1","SDW_kg "
"790","range",0.231155398863429,"C106","PC1","SDW_kg "
"791","sum",30.3378561482124,"C106","PC1","SDW_kg "
"792","median",0.310681467816285,"C106","PC1","SDW_kg "
"793","mean",0.303378561482124,"C106","PC1","SDW_kg "
"794","SE.mean",0.00432907529751723,"C106","PC1","SDW_kg "
"795","CI.mean.0.95",0.0085898245900277,"C106","PC1","SDW_kg "
"796","var",0.00187408929315739,"C106","PC1","SDW_kg "
"797","std.dev",0.0432907529751723,"C106","PC1","SDW_kg "
"798","coef.var",0.1426954916118,"C106","PC1","SDW_kg "
"799","nbr.val",100,"C106","PC1","SRD "
"800","nbr.null",0,"C106","PC1","SRD "
"801","nbr.na",0,"C106","PC1","SRD "
"802","min",-0.0095213501926129,"C106","PC1","SRD "
"803","max",0.228959713472263,"C106","PC1","SRD "
"804","range",0.238481063664876,"C106","PC1","SRD "
"805","sum",13.1092049433823,"C106","PC1","SRD "
"806","median",0.128397610784988,"C106","PC1","SRD "
"807","mean",0.131092049433823,"C106","PC1","SRD "
"808","SE.mean",0.00467510468783442,"C106","PC1","SRD "
"809","CI.mean.0.95",0.00927642197204219,"C106","PC1","SRD "
"810","var",0.00218566038422114,"C106","PC1","SRD "
"811","std.dev",0.0467510468783442,"C106","PC1","SRD "
"812","coef.var",0.356627629823918,"C106","PC1","SRD "
"813","nbr.val",100,"C106","PC1","Yld "
"814","nbr.null",0,"C106","PC1","Yld "
"815","nbr.na",0,"C106","PC1","Yld "
"816","min",0.188577315926763,"C106","PC1","Yld "
"817","max",0.437615747342794,"C106","PC1","Yld "
"818","range",0.249038431416031,"C106","PC1","Yld "
"819","sum",32.123973232683,"C106","PC1","Yld "
"820","median",0.329430378101031,"C106","PC1","Yld "
"821","mean",0.321239732326831,"C106","PC1","Yld "
"822","SE.mean",0.00478538030265841,"C106","PC1","Yld "
"823","CI.mean.0.95",0.00949523271632255,"C106","PC1","Yld "
"824","var",0.00228998646410711,"C106","PC1","Yld "
"825","std.dev",0.0478538030265841,"C106","PC1","Yld "
"826","coef.var",0.148966015753921,"C106","PC1","Yld "
"827","nbr.val",100,"C106","PC1","Yld_1 "
"828","nbr.null",0,"C106","PC1","Yld_1 "
"829","nbr.na",0,"C106","PC1","Yld_1 "
"830","min",0.216075328106181,"C106","PC1","Yld_1 "
"831","max",0.440030247763029,"C106","PC1","Yld_1 "
"832","range",0.223954919656848,"C106","PC1","Yld_1 "
"833","sum",32.599483876711,"C106","PC1","Yld_1 "
"834","median",0.330837438070533,"C106","PC1","Yld_1 "
"835","mean",0.32599483876711,"C106","PC1","Yld_1 "
"836","SE.mean",0.00427042554788538,"C106","PC1","Yld_1 "
"837","CI.mean.0.95",0.00847345076260188,"C106","PC1","Yld_1 "
"838","var",0.00182365343600321,"C106","PC1","Yld_1 "
"839","std.dev",0.0427042554788538,"C106","PC1","Yld_1 "
