Effect,Entry1,Estimate,StdErr,DF,tValue,Probt,Alpha,Lower,Upper,filename
Entry1,M. sinensis  'Emmanuel LePage',2.989083098,0.220278806,132,13.56954468,8.36E-27,0.05,2.553349847,3.424816349,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Flamingo',3.008310985,0.214304925,132,14.03752615,5.87E-28,0.05,2.584394662,3.432227309,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Giraffe',2.987481315,0.214304925,132,13.94032973,1.02E-27,0.05,2.563564991,3.411397638,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Gold and Silver',1.877180437,0.251768806,132,7.455969105,0,0.05,1.379156854,2.37520402,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Goliath',2.995491266,0.214304925,132,13.97770615,8.23E-28,0.05,2.571574942,3.419407589,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Gracillimus Nana',1.838014822,0.220278151,132,8.344063243,0,0.05,1.402282867,2.273746777,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Gracillimus'--PI295764,4.185671627,0.214304925,132,19.53138329,9.29E-41,0.05,3.761755304,4.609587951,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Gracillimus'--UI10-00048,2.773291848,0.214304925,132,12.94086849,3.04E-25,0.05,2.349375525,3.197208172,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Graziella',2.524765905,0.313545563,132,8.052309475,0,0.05,1.904541791,3.14499002,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Grosse Fontaine',3.03976624,0.227479822,132,13.36279503,2.72E-26,0.05,2.589788667,3.489743813,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Haiku',2.229700896,0.23795374,132,9.370312461,0,0.05,1.759004878,2.700396914,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Huron Blush',2.478425231,0.214304925,132,11.56494762,0,0.05,2.054508907,2.902341554,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Huron Sentinel',2.675404558,0.313529848,132,8.533173394,0,0.05,2.055211529,3.295597588,Lsmean.CmN.xlsx
Entry1,M. sinensis  'July (Juli)',2.833026948,0.214304925,132,13.2196073,6.17E-26,0.05,2.409110625,3.256943272,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Kaskade',3.107899781,0.214304925,132,14.5022322,4.27E-29,0.05,2.683983458,3.531816105,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Kirk Alexander',3.210964333,0.275131111,132,11.67066974,0,0.05,2.666727801,3.755200866,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Kleine Fontaine',2.487020614,0.227476536,132,10.93308636,0,0.05,2.037049541,2.936991687,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Kleine Silberspinne (Little Silver Spider)',2.60334965,0.251768806,132,10.3402391,0,0.05,2.105326067,3.101373233,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Little Nickey (syn. Hinjo)',3.290791255,0.313529848,132,10.49594249,0,0.05,2.670598226,3.910984285,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Minuette',3.123205424,0.214304925,132,14.57365213,2.86E-29,0.05,2.699289101,3.547121748,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Morning Light',3.180603059,0.313545563,132,10.14399002,0,0.05,2.560378944,3.800827173,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Mt. Washington',2.362121592,0.228829059,132,10.32264697,0,0.05,1.909475096,2.814768088,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Mysterious Maiden',3.172787509,0.313529848,132,10.11957084,0,0.05,2.55259448,3.792980539,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Nippon',3.888151342,0.313529848,132,12.40121592,0,0.05,3.267958313,4.508344372,Lsmean.CmN.xlsx
Entry1,M. sinensis  'November Sunset',2.528655229,0.227477416,132,11.11607155,0,0.05,2.078682416,2.978628042,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Positano',2.338836724,0.220278806,132,10.61762032,0,0.05,1.903103473,2.774569975,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Puenktchen (Little Dot)',1.943969458,0.418394903,132,4.646255111,8.08E-06,0.05,1.116342984,2.771595932,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Rigoletto',2.616075035,0.227476536,132,11.50041705,0,0.05,2.166103962,3.066046107,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Roland',2.879808483,0.251766138,132,11.43842658,0,0.05,2.381790178,3.377826789,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Roter Pfeil (Red Arrow',2.630914846,0.214304925,132,12.27650204,0,0.05,2.206998523,3.05483117,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Rotsilber',2.7909104,0.214304925,132,13.02308103,1.90E-25,0.05,2.366994076,3.214826723,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Sarabande',2.099512811,0.237949032,132,8.823371923,0,0.05,1.628826106,2.570199517,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00084,3.328932656,0.214304925,132,15.53362649,1.37E-31,0.05,2.905016332,3.752848979,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00085,3.127204607,0.214304925,132,14.59231332,2.57E-29,0.05,2.703288284,3.551120931,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Silberfeil (Silver Arrow)',3.26257629,0.227476536,132,14.34247394,1.05E-28,0.05,2.812605217,3.712547363,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Silberspinne (Silver Spider)',2.260877863,0.418394903,132,5.403693604,2.95E-07,0.05,1.433251389,3.088504337,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Silberturm (Silver Tower)',3.54686959,0.227482328,132,15.59184672,9.93E-32,0.05,3.09688706,3.996852119,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Sirene',3.278500825,0.23795374,132,13.77789155,2.56E-27,0.05,2.807804807,3.749196842,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Stardust',3.960526709,0.313529848,132,12.63205635,1.79E-24,0.05,3.340333679,4.580719738,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Strictus',3.021879415,0.227482328,132,13.28401833,4.27E-26,0.05,2.571896885,3.471861944,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Super Stripe',3.172787509,0.313529848,132,10.11957084,0,0.05,2.55259448,3.792980539,Lsmean.CmN.xlsx
Entry1,M. sinensis  'US47-0011',4.990501065,0.237951781,132,20.97274093,7.48E-44,0.05,4.519808922,5.461193208,Lsmean.CmN.xlsx
Entry1,M. sinensis  'US64-0004-02',4.489422544,0.214304925,132,20.94876051,8.40E-44,0.05,4.06550622,4.913338867,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Undine',2.744541492,0.214304925,132,12.80671219,6.58E-25,0.05,2.320625168,3.168457815,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Variegatus',2.801527027,0.214304925,132,13.07262085,1.43E-25,0.05,2.377610704,3.225443351,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Wetterfahne',2.903895712,0.220277671,132,13.18288731,7.61E-26,0.05,2.468164706,3.339626717,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Yaku Jima Dwarf',2.386850458,0.214304925,132,11.137637,0,0.05,1.962934135,2.810766782,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Zebrinus',3.955739961,0.251768806,132,15.71179539,5.13E-32,0.05,3.457716378,4.453763544,Lsmean.CmN.xlsx
Entry1,M. sinensis  'Zwergzebra',2.980947367,0.214304925,132,13.90984071,1.21E-27,0.05,2.557031043,3.40486369,Lsmean.CmN.xlsx
Entry1,M. sinensis var. condensatus  'US64-0007-01',3.036326752,0.23794903,132,12.7604082,8.58E-25,0.05,2.565640052,3.507013452,Lsmean.CmN.xlsx
Entry1,M. sinensis var. condensatus 'Cabaret',3.489015848,0.214304925,132,16.28061442,2.29E-33,0.05,3.065099524,3.912932171,Lsmean.CmN.xlsx
Entry1,M. sinensis var. condensatus 'Cosmopolitan',3.143686489,0.214304925,132,14.66922187,1.67E-29,0.05,2.719770165,3.567602812,Lsmean.CmN.xlsx
Entry1,M. sinensis var. condensatus--UI10-00017,3.093447061,0.220278089,132,14.04337162,5.68E-28,0.05,2.657715228,3.529178893,Lsmean.CmN.xlsx
Entry1,M. sp  'M75-062',3.846175772,0.214304925,132,17.94721132,3.16E-37,0.05,3.422259448,4.270092095,Lsmean.CmN.xlsx
Entry1,M. sp  'US64-0016-03',3.837885389,0.214304925,132,17.90852634,3.87E-37,0.05,3.413969066,4.261801713,Lsmean.CmN.xlsx
Entry1,M. transmorrisonensis,2.585015758,0.251767828,132,10.26745863,0,0.05,2.086994109,3.083037407,Lsmean.CmN.xlsx
Entry1,M. ×giganteus  'Illinois',4.316281629,0.214304925,132,20.140842,4.42E-42,0.05,3.892365305,4.740197952,Lsmean.CmN.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-071',3.739197756,0.220278151,132,16.97489171,5.43E-35,0.05,3.303465801,4.174929711,Lsmean.CmN.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-074',2.939785302,0.275130356,132,10.6850634,0,0.05,2.395550263,3.484020342,Lsmean.CmN.xlsx
Entry1,Miscanthus sacchariflorus  'PMS-076',4.259264056,0.220277689,132,19.335885,2.49E-40,0.05,3.823533015,4.694995097,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'Malepartus',3.227693481,0.214304925,132,15.06121936,1.87E-30,0.05,2.803777157,3.651609804,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-023',3.934774453,0.220277575,132,17.86280087,4.92E-37,0.05,3.499043637,4.370505268,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-067',3.794891567,0.214304925,132,17.70790648,1.11E-36,0.05,3.370975243,4.21880789,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-087',3.565242542,0.251766138,132,14.16092955,2.92E-28,0.05,3.067224236,4.063260848,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-088',2.896526902,0.251767828,132,11.5047539,0,0.05,2.398505253,3.394548551,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-130',2.483714294,0.220278806,132,11.27532122,0,0.05,2.047981044,2.919447545,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-131',2.184098192,0.254807517,132,8.571561071,0,0.05,1.680063738,2.688132647,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-161',3.40487547,0.227477416,132,14.96797148,3.15E-30,0.05,2.954902657,3.854848282,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-164',3.742800041,0.214304925,132,17.46483449,4.00E-36,0.05,3.318883718,4.166716365,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-204',3.748111315,0.214304925,132,17.48961821,3.51E-36,0.05,3.324194991,4.172027638,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-226',4.086162539,0.214304925,132,19.06704917,9.75E-40,0.05,3.662246215,4.510078862,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-227',3.727404464,0.214304925,132,17.3929949,5.86E-36,0.05,3.303488141,4.151320788,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-300',4.089102036,0.214304925,132,19.0807656,9.09E-40,0.05,3.665185712,4.513018359,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-303',3.487596564,0.227482328,132,15.3312857,4.19E-31,0.05,3.037614034,3.937579093,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-359',3.41356099,0.227476536,132,15.0062114,2.55E-30,0.05,2.963589917,3.863532062,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-375',3.689661398,0.313529848,132,11.76813442,0,0.05,3.069468368,4.309854427,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-381',3.757441512,0.227482328,132,16.51750949,6.35E-34,0.05,3.307458982,4.207424041,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-382',3.724557526,0.227477416,132,16.37330684,1.39E-33,0.05,3.274584714,4.174530339,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-425',3.454587308,0.227482328,132,15.1861788,9.36E-31,0.05,3.004604779,3.904569838,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-436',1.722611814,0.286807656,132,6.006157007,1.70E-08,0.05,1.155277922,2.289945707,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'PMS-438',1.728554951,0.214304925,132,8.065866674,0,0.05,1.304638627,2.152471274,Lsmean.CmN.xlsx
Entry1,Miscanthus sinensis  'Zwergelefant',2.788807736,0.214304925,132,13.01326948,2.01E-25,0.05,2.364891413,3.21272406,Lsmean.CmN.xlsx
Entry1,NC-2010-001 B,2.858151222,0.313561924,132,9.11510935,0,0.05,2.237894744,3.4784077,Lsmean.CmN.xlsx
Entry1,NC-2010-001-009,2.945329289,0.313529848,132,9.394095353,0,0.05,2.32513626,3.565522319,Lsmean.CmN.xlsx
Entry1,NC-2010-001-010,3.687954779,0.227479822,132,16.21222815,3.33E-33,0.05,3.237977206,4.137932352,Lsmean.CmN.xlsx
Entry1,NC-2010-001-B(44)-e,2.368145892,0.227477416,132,10.41046596,0,0.05,1.91817308,2.818118705,Lsmean.CmN.xlsx
Entry1,NC-2010-001.5 C,3.13871037,0.227476536,132,13.7979522,2.28E-27,0.05,2.688739298,3.588681443,Lsmean.CmN.xlsx
Entry1,NC-2010-001.5-B(18)-a,2.683220108,0.313545563,132,8.557672081,0,0.05,2.062995993,3.303444222,Lsmean.CmN.xlsx
Entry1,NC-2010-002-001,3.172787509,0.313529848,132,10.11957084,0,0.05,2.55259448,3.792980539,Lsmean.CmN.xlsx
Entry1,NC-2010-003 D,2.916316396,0.227482328,132,12.81996901,6.09E-25,0.05,2.466333866,3.366298926,Lsmean.CmN.xlsx
Entry1,NC-2010-003 E,2.824714385,0.313545563,132,9.008943903,0,0.05,2.204490271,3.4449385,Lsmean.CmN.xlsx
Entry1,NC-2010-004 E,2.546974105,0.313529848,132,8.123545876,0,0.05,1.926781075,3.167167134,Lsmean.CmN.xlsx
Entry1,PA-2010-001-005,3.382482413,0.214304925,132,15.78350296,3.46E-32,0.05,2.95856609,3.806398737,Lsmean.CmN.xlsx
Entry1,PA-2010-002 E,2.816898836,0.313529848,132,8.984467835,0,0.05,2.196705806,3.437091865,Lsmean.CmN.xlsx
Entry1,PA-2010-002-004,3.274008081,0.220277689,132,14.8630944,5.66E-30,0.05,2.83827704,3.709739122,Lsmean.CmN.xlsx
Entry1,PA-2010-002-013,3.227744335,0.237954264,132,13.56455765,8.61E-27,0.05,2.75704728,3.698441389,Lsmean.CmN.xlsx
Entry1,PA-2010-002-015,3.598735674,0.313529848,132,11.47812783,0,0.05,2.978542644,4.218928703,Lsmean.CmN.xlsx
Entry1,PA-2010-002-B(3)-b,3.497096749,0.313545563,132,11.15339257,0,0.05,2.876872635,4.117320864,Lsmean.CmN.xlsx
Entry1,PMS-009,2.783404462,0.214304925,132,12.98805646,2.32E-25,0.05,2.359488139,3.207320786,Lsmean.CmN.xlsx
Entry1,PMS-014,3.433285584,0.214304925,132,16.02056316,9.46E-33,0.05,3.00936926,3.857201907,Lsmean.CmN.xlsx
Entry1,PMS-038,3.840727623,0.214304925,132,17.92178891,3.61E-37,0.05,3.4168113,4.264643947,Lsmean.CmN.xlsx
Entry1,PMS-075,3.788887334,0.214304925,132,17.67988924,1.29E-36,0.05,3.36497101,4.212803657,Lsmean.CmN.xlsx
Entry1,PMS-134,2.729146584,0.214304925,132,12.73487573,9.94E-25,0.05,2.305230261,3.153062908,Lsmean.CmN.xlsx
Entry1,PMS-144,2.980947367,0.214304925,132,13.90984071,1.21E-27,0.05,2.557031043,3.40486369,Lsmean.CmN.xlsx
Entry1,PMS-159,2.793797908,0.227479822,132,12.28151965,0,0.05,2.343820335,3.243775481,Lsmean.CmN.xlsx
Entry1,PMS-178,3.292742363,0.214304925,132,15.36475359,3.48E-31,0.05,2.86882604,3.716658686,Lsmean.CmN.xlsx
Entry1,PMS-183,3.507429454,0.214304925,132,16.36653688,1.44E-33,0.05,3.083513131,3.931345777,Lsmean.CmN.xlsx
Entry1,PMS-272,2.816898836,0.313529848,132,8.984467835,0,0.05,2.196705806,3.437091865,Lsmean.CmN.xlsx
Entry1,PMS-285,3.602086091,0.214304925,132,16.80822825,1.33E-34,0.05,3.178169767,4.026002414,Lsmean.CmN.xlsx
Entry1,PMS-293,4.10875922,0.214304925,132,19.1724909,5.70E-40,0.05,3.684842897,4.532675544,Lsmean.CmN.xlsx
Entry1,PMS-306,3.489442018,0.214304925,132,16.28260303,2.27E-33,0.05,3.065525694,3.913358341,Lsmean.CmN.xlsx
Entry1,PMS-314,4.017256063,0.214304925,132,18.74551444,5.04E-39,0.05,3.593339739,4.441172386,Lsmean.CmN.xlsx
Entry1,PMS-347,3.74387793,0.227482328,132,16.45788471,8.77E-34,0.05,3.2938954,4.193860459,Lsmean.CmN.xlsx
Entry1,PMS-397,4.533238991,0.214304925,132,21.15321893,3.12E-44,0.05,4.109322668,4.957155315,Lsmean.CmN.xlsx
Entry1,DC-2010-001 A,96.72980043,7.508264831,132,12.88310983,4.24E-25,0.05,81.87771046,111.5818904,Lsmean.Cml.xlsx
Entry1,DC-2010-001 E,95.19946516,9.223479231,132,10.32142674,0,0.05,76.95451158,113.4444187,Lsmean.Cml.xlsx
Entry1,KY-2009-001 C,93.77072086,10.21544014,132,9.17931284,0,0.05,73.56357054,113.9778712,Lsmean.Cml.xlsx
Entry1,KY-2009-001 D,93.28576627,14.15099507,132,6.592170076,1.00E-09,0.05,65.2936993,121.2778332,Lsmean.Cml.xlsx
Entry1,KY-2009-001-B(20)-e,140.599167,10.21564984,132,13.76311534,2.78E-27,0.05,120.3916019,160.8067321,Lsmean.Cml.xlsx
Entry1,M. floridulus  'PI295762',144.9050374,7.508264831,132,19.29940414,3.00E-40,0.05,130.0529474,159.7571274,Lsmean.Cml.xlsx
Entry1,M. floridulus  'US56-0022-03',157.9341331,7.949021981,132,19.86837292,1.71E-41,0.05,142.2101819,173.6580842,Lsmean.Cml.xlsx
Entry1,M. sacchariflorus  'Hortico',74.88483031,14.15365661,132,5.290846907,4.93E-07,0.05,46.88749856,102.8821621,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Adagio',60.11601963,10.20359088,132,5.891653278,3.00E-08,0.05,39.93230833,80.29973092,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Allegro',100.6235183,7.508264831,132,13.40170073,2.18E-26,0.05,85.77142833,115.4756083,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Altweibersommer',154.6950688,8.506979629,132,18.18448798,9.16E-38,0.05,137.8674223,171.5227154,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Andante',111.8649258,7.508264831,132,14.89890518,4.63E-30,0.05,97.01283585,126.7170158,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Arabesque',102.2150374,10.21544014,132,10.00593572,0,0.05,82.00788713,122.4221878,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Autumn Light',93.2053062,11.66662499,132,7.989054782,0,0.05,70.12756881,116.2830436,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Ben Graz',96.64087863,7.508264831,132,12.87126664,4.54E-25,0.05,81.78878866,111.4929686,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Ben Rotkopf',109.3488674,14.151562,132,7.726982179,0,0.05,81.355679,137.3420558,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Berlin',86.75310388,10.20359088,132,8.502213088,0,0.05,66.56939259,106.9368152,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Bitsy Ben',71.03318238,19.75174121,132,3.59629977,0.000454892,0.05,31.96228596,110.1040788,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Blondo',119.7846564,7.508264831,132,15.95370689,1.36E-32,0.05,104.9325664,134.6367463,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Bluetenwunder',37.88882284,11.66685422,132,3.247561179,0.00147596,0.05,14.81063202,60.96701365,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Bodacious Ben',134.9178172,7.508264831,132,17.96924059,2.82E-37,0.05,120.0657272,149.7699071,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Border Bandit',69.610198,19.75174121,132,3.524256279,0.000584172,0.05,30.53930158,108.6810944,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Dixieland',87.30191268,11.66553217,132,7.483748824,0,0.05,64.226337,110.3774884,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Emerald Shadow',119.8934965,7.508264831,132,15.96820293,1.26E-32,0.05,105.0414065,134.7455864,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Emmanuel LePage',83.10792192,7.949150606,132,10.45494368,0,0.05,67.38371632,98.83212753,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Flamingo',145.6797752,7.508264831,132,19.40258881,1.78E-40,0.05,130.8276852,160.5318652,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Giraffe',81.80508376,7.508264831,132,10.89533809,0,0.05,66.9529938,96.65717373,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Gold and Silver',82.12787962,10.21564984,132,8.03941804,0,0.05,61.9203145,102.3354447,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Goliath',125.4908247,7.508264831,132,16.71369185,2.21E-34,0.05,110.6387347,140.3429146,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Gracillimus Nana',67.83744947,7.949021981,132,8.534062383,0,0.05,52.11349829,83.56140064,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Gracillimus'--PI295764,159.8280026,7.508264831,132,21.28694261,1.64E-44,0.05,144.9759126,174.6800925,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Gracillimus'--UI10-00048,94.48249438,7.508264831,132,12.58379886,2.37E-24,0.05,79.63040442,109.3345844,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Graziella',46.25909679,14.15365661,132,3.26834952,0.00137928,0.05,18.26176504,74.25642855,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Grosse Fontaine',124.5657362,8.506979629,132,14.64276884,1.94E-29,0.05,107.7380897,141.3933828,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Haiku',78.5448397,9.224462438,132,8.514841946,0,0.05,60.29794124,96.79173817,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Huron Blush',56.48527126,7.508264831,132,7.523079238,0,0.05,41.63318129,71.33736123,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Huron Sentinel',45.99241729,14.151562,132,3.249988749,0.00146436,0.05,17.99922888,73.9856057,Lsmean.Cml.xlsx
Entry1,M. sinensis  'July (Juli)',118.4777403,7.508264831,132,15.77964322,3.54E-32,0.05,103.6256503,133.3298302,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Kaskade',129.1274851,7.508264831,132,17.19804616,1.65E-35,0.05,114.2753951,143.9795751,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Kirk Alexander',71.08981516,11.66685422,132,6.093314775,1.10E-08,0.05,48.01162435,94.16800597,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Kleine Fontaine',92.04413612,8.50648764,132,10.82046316,0,0.05,75.21746277,108.8708095,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Kleine Silberspinne (Little Silver Spider)',57.87252694,10.21564984,132,5.665085222,8.80E-08,0.05,37.66496182,78.08009206,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Little Nickey (syn. Hinjo)',152.6109653,14.151562,132,10.78403679,0,0.05,124.6177769,180.6041537,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Minuette',103.0930364,7.508264831,132,13.73060737,3.35E-27,0.05,88.24094645,117.9451264,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Morning Light',146.873494,14.15365661,132,10.37707061,0,0.05,118.8761623,174.8708258,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Mt. Washington',51.52465599,8.500218223,132,6.061568613,1.30E-08,0.05,34.71038416,68.33892781,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Mysterious Maiden',94.02464672,14.151562,132,6.644117921,1.00E-09,0.05,66.03145831,122.0178351,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Nippon',111.8955546,14.151562,132,7.906940205,0,0.05,83.90236615,139.888743,Lsmean.Cml.xlsx
Entry1,M. sinensis  'November Sunset',84.61846905,8.506592432,132,9.947398999,0,0.05,67.79158841,101.4453497,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Positano',81.19444479,7.949150606,132,10.21422902,0,0.05,65.47023918,96.9186504,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Puenktchen (Little Dot)',71.95338762,19.75214739,132,3.642813422,0.00038632,0.05,32.88168774,111.0250875,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Rigoletto',62.56552331,8.50648764,132,7.355036057,0,0.05,45.73884996,79.39219666,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Roland',149.0672486,10.21522162,132,14.59265929,2.57E-29,0.05,128.8605306,169.2739667,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Roter Pfeil (Red Arrow',77.71198427,7.508264831,132,10.35019222,0,0.05,62.8598943,92.56407423,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Rotsilber',115.0472012,7.508264831,132,15.32274152,4.39E-31,0.05,100.1951113,129.8992912,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Sarabande',78.10199264,9.223479231,132,8.467736598,0,0.05,59.85703906,96.34694623,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00084,105.1105346,7.508264831,132,13.99931102,7.28E-28,0.05,90.25844464,119.9626246,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Silberfeder (Silver Feather)'--UI10-00085,140.7281489,7.508264831,132,18.74309871,5.11E-39,0.05,125.8760589,155.5802388,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Silberfeil (Silver Arrow)',94.39529407,8.50648764,132,11.09685902,0,0.05,77.56862072,111.2219674,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Silberspinne (Silver Spider)',82.15810343,19.75214739,132,4.15945172,5.71E-05,0.05,43.08640355,121.2298033,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Silberturm (Silver Tower)',127.0311023,8.507633973,132,14.93142544,3.86E-30,0.05,110.2021614,143.8600432,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Sirene',83.86709033,9.224462438,132,9.091813305,0,0.05,65.62019186,102.1139888,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Stardust',92.47023265,14.151562,132,6.534277462,1.00E-09,0.05,64.47704424,120.4634211,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Strictus',109.0322453,8.507633973,132,12.81581291,6.24E-25,0.05,92.20330437,125.8611862,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Super Stripe',132.7933149,14.151562,132,9.383650715,0,0.05,104.8001265,160.7865033,Lsmean.Cml.xlsx
Entry1,M. sinensis  'US47-0011',141.0482374,7.508264831,132,18.7857302,4.10E-39,0.05,126.1961474,155.9003273,Lsmean.Cml.xlsx
Entry1,M. sinensis  'US64-0004-02',133.8021807,7.508264831,132,17.82065281,6.14E-37,0.05,118.9500908,148.6542707,Lsmean.Cml.xlsx
Entry1,M. sinensis  'Undine',87.67143783,7.508264831,132,11.67665763,0,0.05,72.81934786,102.5235278,Lsmean.Cml.xlsx
